XII,173,103377,933,,,"[- - Κ]λε̣ο̣δότου → [Καρ]ν̣ε̣ο̣δότου, G. Nachtergael, Analecta Pap. 12 (2000), S. 277.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,35
XII,173,103381,937,,,"Π̣αυσιμ̣[ήδευ]ς̣̣ → Π̣αυσίμ̣[αχο]ς, G. Nachtergael, Analecta Pap. 12 (2000), S. 277.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,36
XII,173,103400,956,,,"Γαίο(υ) ist ein rhodisches Monogramm, G. Nachtergael, Analecta Pap. 12 (2000), S. 277.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,37
XII,173,103405,961,,,"Nd.: G. Nachtergael, Chr.d’Ég. 76 (2001), S. 257, Nr. 50.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,38
XII,173,103406,962,,,"Nd.: G. Nachtergael, Chr.d’Ég. 76 (2001), S. 240-241, Nr. 26.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,39
XII,173,103407,963,,,"Nd.: G. Nachtergael, Chr.d’Ég. 76 (2001), S. 241-242, Nr. 28.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,40
XII,173,103408,964,,,"Nd.: G. Nachtergael, Chr.d’Ég. 76 (2001), S. 247, Nr. 34.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,41
XII,173,24883,982,,," = J-Y. Carrez-Maratray, Péluse et l’angle oriental du delta égyptien, Nr. 392. Vgl. S.E.G. 49. 2319.",,,boyer,nicht gefunden,Inscription,nicht DCLP,S.E.G.,,ok,42
XII,173,23051,1010,,,"Nd. mit italienischer Übersetzung (Z. 10 Ζοίλου Tippfehler statt Ζωί[λου): S. Daris, Aevum 74 (2000), S. 131.",,,boyer,23051,,nicht DCLP,,,ok,43
XII,173,88490,1133,,3,"Die Lesung μέτ[α]λλα wird abgelehnt (nach einem Photo), J. Bingen bei I. Regulski, Chr.d’Ég. 77 (2002), S. 5, Anm. 2.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,44
XII,173,6602,1152,,,Siehe die Ber. zu S.B. 5. 8851.,,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,45
XII,173,6605 - 8805,1161,,,"Nd.: K.J. Rigsby, Asylia, S. 560-562, Nr. 223.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,46
XII,173,40160,1191,,1,"Dieselbe Matrona in S.B. 1. 3472, Z. 3 (und siehe die Ber. dazu), G. Nachtergael, Chr.d’Ég. 78 (2003), S. 265.",,,boyer,40160,,nicht DCLP,,,ok,47
XII,173,32080,1214,,,"Photo des unteren Teils: auGenbliCke, S. 203 (Nr. 110); vgl. dazu H. Harrauer, Tyche 14 (1999), S. 101.",,,boyer,32080,,nicht DCLP,,,ok,48
XII,173,93601,1280,,,"Παραπ[. . . .] → παρὰ Π[αυσανία], G. Nachtergael, Analecta Pap. 12 (2000), S. 277.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,49
XII,173,93639,1318,,,"Χρυσιδώρου → wohl Χρυσάωρος̣, G. Nachtergael, Analecta Pap. 12 (2000), S. 277.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,50
XII,173,93659,1339,,,"Χαι|ροκλεῦς → Χαρ|μοκλεῦς, F. Preisigke, vgl. G. Nachtergael, Analecta Pap. 12 (2000), S. 277.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,51
XII,173,93670,1350,,,"Ἀρε|στράτου → Ἀγε|στράτου, M.P. Nilsson, vgl. G. Nachtergael, Analecta Pap. 12 (2000), S. 277.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,52
XII,173,93679,1359,,,"Χρυσ|άθεως → Χρυσ(οστράτου) | Ἄθωος, G. Nachter­gael, Analecta Pap. 12 (2000), S. 277.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,53
XII,173,93698,1378,,,"Θευ|κράτευς → Κλευ|κράτευς, G. Nachtergael, Analecta Pap. 12 (2000), S. 277.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,54
XII,173,93706,1386,,,"Αὐτοκρα|τίδα → Αὐτοκρά|τευς, G. Nachtergael, Analecta Pap. 12 (2000), S. 277.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,55
XII,173,93707,1387,,,"Ἀρεστράτου → Ἀγεστράτου, M.P. Nilsson, vgl. G. Nachtergael, Analecta Pap. 12 (2000), S. 277.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,56
XII,173,6611,1394,,,"Nd. mit Photo: É. Bernand, Inscriptions d’Alexandrie ptolémaïque, Nr. 69 und Pl. 32.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,57
XII,173,93721,1405,,," = C.C. Edgar, Greek Vases (1911), Nr. 26242.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,58
XII,174,93722,1406,,,"Diese Aschenurne betrifft dieselbe Person wie der Grab­stein S.B. 1. 2114, also Ἄνας Σωχ|νύθο(υ) στρα-τ(ιώτης) → Ἀνάσσων | Πυθοστράτ(ου), vgl. É. Ber­nand, Inscr. grecques d’ Égypte et de Nubie, S. 96 und Anm. 1.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,59
XII,174,93724,1408,,," = C.C. Edgar, Greek Vases (1911), Nr. 26243.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,60
XII,174,93725,1409,,," = C.C. Edgar, Greek Vases (1911), Nr. 26247.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,61
XII,174,6653,1411,,,"Δαφίλωνος → δ<ι>ὰ Φίλωνος (vgl. S.B. 1. 1685-1686), K.A. Worp.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,62
XII,174,6677,1413,,, = S.B. 1. 2108.,,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,63
XII,174,6614,1436,,,Vgl. S.E.G. 52. 1782 bis.,,,boyer,nicht gefunden,Inscription,nicht DCLP,S.E.G.,,ok,64
XII,174,93748,1443,,,"Θευ|μέ|νης → Θευ|γέ|νης, G. Nachtergael, Analecta Pap. 12 (2000), S. 277.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,65
XII,174,91993,1449,,,Vgl. S.E.G. 49. 2205.,,,boyer,nicht gefunden,Inscription,nicht DCLP,S.E.G.,,ok,66
XII,174,88322,1481,,,Vgl. S.E.G. 51. 2125.,,,boyer,nicht gefunden,Inscription,nicht DCLP,S.E.G.,,ok,67
XII,174,26010,1489,,2-3,"Für Etikette anderer Kinder des Petenenteris und Tapsais vgl. G. Nachtergael, Chr.d’Ég. 78 (2003), S. 272.",,,boyer,26010,,nicht DCLP,,,ok,68
XII,174,103453 - 103456,1521-1524,,,Vgl. S.E.G. 48. 2043.,,,boyer,nicht gefunden,Inscription,nicht DCLP,S.E.G.,,ok,69
XII,174,93795,1564,,,"Franz. Übersetzung: A. Papaconstantinou, Le Culte des Saints en Égypte, S. 328.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,70
XII,174,6630,1569,,,Vgl. S.E.G. 52. 1780.,,,boyer,nicht gefunden,Inscription,nicht DCLP,S.E.G.,,ok,71
XII,174,6631,1570,,,Nd.: S.E.G. 48. 1981.,,,boyer,nicht gefunden,Inscription,nicht DCLP,S.E.G.,,ok,72
XII,174,29380,1654,,,"Aufbewahrungsort: Princeton University Museum of Art, inv. 52-45, A.H. Enklaar, briefl. Mitteilung an K.A. Worp.",,,boyer,29380,,nicht DCLP,,,ok,73
XII,174,93851,1730,,,"Nd. mit Faksimile: É. Bernand, Inscriptions d’Alexandrie ptolémaïque, Nr. 70 und Pl. 33.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,74
XII,174,95123 - 95124,1806 + 1807,,,"→ Nd. mit Faksimile: P. Dryton, Appendix B, γ.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,75
XII,174,95020 - 95021,1836,,,"→ Nd. mit Faksimile: P. Dryton, Appendix B, α.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,76
XII,174,93952- 93956 - 93960 - 93963 - 93965,"1995, 1999, 2003, 2006, 2008",,,"Αὐγή: nicht „Glanz” (vgl. F. Preisigke, Wörterbuch I, s.v.), sondern Personenname Ἄυγη, F.A.J. Hoogen­dijk, Tyche 10 (1995), S. 24, Anm. 34.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,77
XII,174,40244,2014,,,Vgl. S.E.G. 49. 2332.,,,boyer,40244,,nicht DCLP,S.E.G.,,ok,78
XII,174,43937,2044,,,Vgl. S.E.G. 50. 1557.,,,boyer,nicht gefunden,Inscription,nicht DCLP,S.E.G.,,ok,79
XII,174,6665,2048,,,Vgl. S.E.G. 49. 2332 und S.E.G. 50. 1557.,,,boyer,nicht gefunden,Inscription,nicht DCLP,S.E.G.,,ok,80
XII,174,32107,2052,,,Vgl. S.E.G. 49. 2332.,,,boyer,32107,,nicht DCLP,S.E.G.,,ok,81
XII,174,,,,,"Photo: auGenbliCke, S. 203 (Nr. 111).",,,boyer,,,,,,ok,82
XII,174,26020,2053,,,Vgl. S.E.G. 49. 2332.,,,boyer,26020,Inscription,nicht DCLP,S.E.G.,,ok,83
XII,174,,,,,"Photo: auGenbliCke, S. 203 (Nr. 112); vgl. dazu H. Harrauer, Tyche 14 (1999), S. 102.",,,boyer,,,,,,ok,84
XII,174,103485,2055,,,Vgl. S.E.G. 48. 2043.,,,boyer,nicht gefunden,Inscription,nicht DCLP,S.E.G.,,ok,85
XII,175,93725,2063,,," = C.C. Edgar, Greek Vases (1911), Nr. 26247.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,86
XII,175,93992,2074,,," =+ S.B. 3. 6182, = S.B. 18. 13642, vgl. G. Nachtergael, Chr.d’Ég. 74 (1999), S. 149, n. 3.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,87
XII,175,,,,,Vgl. S.E.G. 52. 1991.,,,boyer,,Inscription,,S.E.G.,,ok,88
XII,175,25406,2075,,,Siehe unter S.B. 18. 13644.,,,boyer,25406,,nicht DCLP,,,ok,89
XII,175,47192,2076,,,Vgl. S.E.G. 48. 1983.,,,boyer,nicht gefunden,Inscription,nicht DCLP,S.E.G.,,ok,90
XII,175,40257,2094,,,"Zu datieren: viell. eher ins 1.-2. Jahrh. als ins 2.-3. Jahrh. n.Chr., N. Kruit - K.A. Worp, Archiv 46 (2000), S. 112, Anm. 115.",,69229,boyer,40257,,nicht DCLP,,,ok,91
XII,175,,,,,"διπλ(οκέραμοι) → διπλ(ᾶ), N. Kruit - K.A. Worp, Archiv 45 (1999), S. 119, Anm. 32.",,68228,boyer,,,,,,ok,92
XII,175,,,,,"ι κολοφωνίων: viell. ρ κολοφωνίων, N. Kruit - K.A. Worp, Archiv 46 (2000), S. 112.",,69229,boyer,,,,,,ok,93
XII,175,6670,2100,,,"Nd. mit Photo: É. Bernand, Inscriptions d’Alexandrie ptolémaïque, Nr. 42 und Pl. 22.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,94
XII,175,6672,2103,,,"Nd.: É. Bernand, Inscriptions d’Alexandrie ptolémaïque, Nr. 48.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,95
XII,175,6677,2108,,, = S.B. 1. 1413.,,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,96
XII,175,6690,2135,,,"Nd.: É. Bernand, Inscriptions d’Alexandrie ptolémaïque, Nr. 67.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,97
XII,175,6691,2136,,,"Vgl. S.E.G. 49. 2108. Nd.: É. Bernand, Inscriptions d’Alexandrie ptolémaïque, Nr. 18.",,,boyer,nicht gefunden,Inscription,nicht DCLP,S.E.G.,,ok,98
XII,175,94001,2141,,,"Ἀγημάχου → Ἀγεμάχου, G. Nachtergael, Analecta Pap. 12 (2000), S. 277.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,99
XII,175,94022,2162,,,"Δαρσίδευς → Λαφείδευς, M.P. Nilsson, vgl. G. Nachtergael, Analecta Pap. 12 (2000), S. 277.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,100
XII,175,94052,2192,,,"Πασιφάνιος → Πασιφῶντος, G. Nachtergael, Analecta Pap. 12 (2000), S. 277.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,101
XII,175,94072,2212,,,"Θευψείδε[υς] → Θευφείδε[υς], G. Nachtergael, Analecta Pap. 12 (2000), S. 277.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,102
XII,175,94090,2230,,,"Ἀριστεία → Ἀριστείδ(α), G. Nachtergael, Analecta Pap. 12 (2000), S. 277.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,103
XII,175,6693,2238,,,"Nd. mit Photo: É. Bernand, Inscriptions d’Alexandrie pto­lémaïque, Nr. 57 und Pl. 29, und vgl. S.E.G. 51. 2093.",,,boyer,nicht gefunden,Inscription,nicht DCLP,S.E.G.,,ok,104
XII,175,,,,2,"Βλ̣α̣δ̣ο̣υ̣ι̣ → Βλασ̣τ̣ύι, unattestierter Beiname des Apol­lons, J. Bingen, Rev.ét.gr. 115 (2002), S. 746 (zu Bernand, É. Bernand, Inscriptions d’Alexandrie pto­lémaïque, Nr. 57 und Pl. 29).",,,boyer,,,,,,ok,105
XII,175,6694,2240,,,"Nd. mit Photo: É. Bernand, É. Bernand, Inscriptions d’Alexandrie pto­lémaïque, Nr. 75 und Pl. 34.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,106
XII,175,6697,2264,,,Vgl. S.E.G. 51. 2152.,,,boyer,nicht gefunden,Inscription,nicht DCLP,S.E.G.,,ok,107
XII,175,33812,2266,,,"Nd.: M. Choat, Z.P.E. 133 (2000), S. 157-162 (nach einem Photo).",,68939,boyer,33812,,nicht DCLP,,,ok,108
XII,175,,,,3-4,"[ἐπιστράτηγ]ος τῆς Θ[η]|[βαίδος: viell. [ἐπιστράτηγ]ος <καὶ θηβάρχης> τῆς Θ[η]|[βαίδος, W. Huß, Ägypten in hellenistischer Zeit, S. 525, Anm 13.",,,boyer,,,,,,ok,109
XII,176,103539,2654,,,Vgl. S.E.G. 51. 2096.,,,boyer,nicht gefunden,Inscription,nicht DCLP,S.E.G.,,ok,110
XII,176,103542,2674,,,"Nd. mit Photo: É. Bernand, Inscriptions d’Alexandrie ptolémaïque, Nr. 76 und Pl. 34.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,111
XII,176,94207,2746,,,"[Ἐπὶ] Κλεομβροτίδα → Κλεισιμβροτίδα, G. Nachter­gael, Analecta Pap. 12 (2000), S. 277.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,112
XII,176,94208,2747,,,"Κλεω|νίδου → Κλεω|νύμου, F. Preisigke, vgl. G. Nachtergael, Analecta Pap. 12 (2000), S. 277.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,113
XII,176,94226,2765,,,"Κοτιεῦς → Κότευς, G. Nachtergael, Analecta Pap. 12 (2000), S. 277.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,114
XII,176,94321,2860,,,"Εὐφάνευς → [Θ]ευφάνευς, G. Nachtergael, Analecta Pap. 12 (2000), S. 277.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,115
XII,176,94322,2861,,,"Εὐ|φά|νευς → <Ἐπὶ> [Θ]ευ|φά|νευς, G. Nachtergael, Analecta Pap. 12 (2000), S. 277.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,116
XII,176,94329,2868,,,"Εὐφρα|νίδα (l. Εὐφρονίδα) → Εὐφρα|ν[τ]ίδα, G. Nach­ter­gael, Analecta Pap. 12 (2000), S. 277.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,117
XII,176,94334,2873,,,"[-]ξακες → [Ἐ]ξακέσ(του), L. Criscuolo, vgl. G. Nach­ter­gael, Analecta Pap. 12 (2000), S. 277.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,118
XII,176,94426,2965,,,"Θευ|φαίδευς → Θευ|φάνευς, G. Nachtergael, Analecta Pap. 12 (2000), S. 277.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,119
XII,176,94488,3027,,,"Πυθιοκρί|του → Πυθοκρί|του, G. Nachtergael, Analecta Pap. 12 (2000), S. 278.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,120
XII,176,94489,3028,,,"Πυθιοκρίτου → Πυθοκρίτου, G. Nachtergael, Analecta Pap. 12 (2000), S. 278.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,121
XII,176,94524,3063,,,"Σοεν|νίδα → Σθεν|νίδα, G. Nachtergael, Analecta Pap. 12 (2000), S. 278.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,122
XII,176,94597,3136,,,"Φαινίδα → Φαινίλα, G. Nachtergael, Analecta Pap. 12 (2000), S. 278.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,123
XII,176,94620 - 94621,3159-3160,,,"Λαυσί|δευς → Λαφεί|δευς, G. Nachtergael, Analecta Pap. 12 (2000), S. 278.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,124
XII,176,94659,3198,,,"Μίνα → wohl Μίδα, G. Nachtergael, Analecta Pap. 12 (2000), S. 278.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,125
XII,176,98116,3293,,,"Ἀρι( ) | Εὐφρο( ) → Ἀρι(στάρχου) | Εὐφρο(σύνου), G. Nach­tergael, Analecta Pap. 12 (2000), S. 278.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,126
XII,176,98140 - 98143,3317-3320,,,"Αἰσχύνα → Αἰσχίνα, G. Nachtergael, Analecta Pap. 12 (2000), S. 278.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,127
XII,176,98149,3326,,,"Ἀγελο( ) → Ἀγελό(χου) (ed.pr.), vgl. G. Nachtergael, Analecta Pap. 12 (2000), S. 278.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,128
XII,176,98168,3345,,,"Ἀγεσ[- -] → Ἀγεσ[τράτου], F. Preisigke, vgl. G. Nach­tergael, Analecta Pap. 12 (2000), S. 278.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,129
XII,176,98184,3361,,,"Ἀλύτρου → Ἀλύπου, G. Nachtergael, Analecta Pap. 12 (2000), S. 278.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,130
XII,176,98217,3394,,,"Ἀπατο( ) → Ἀπατο(υρίου), G. Nachtergael, Analecta Pap. 12 (2000), S. 278.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,131
XII,176,98250,3427,,,"Ἀρχελαί(δα) → Ἀρχέλα, G. Nachtergael, Analecta Pap. 12 (2000), S. 278.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,132
XII,176,103545,3443,,,"Vgl. S.E.G. 49. 2113. Nd. mit Photo: É. Bernand, Inscrip­tions d’Alexandrie ptolémaïque, Nr. 50 und Pl. 26.",,,boyer,nicht gefunden,Inscription,nicht DCLP,S.E.G.,,ok,133
XII,176,47194 - 47191,3452-3454,,,Vgl. S.E.G. 48. 1983.,,,boyer,nicht gefunden,Inscription,nicht DCLP,S.E.G.,,ok,134
XII,176,103550,3466,,,"Nd. mit Photo: É. Bernand, Inscrip­tions d’Alexandrie ptolémaïque, Nr. 60 und Pl. 30.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,135
XII,176,103551,3467,,,Vgl. S.E.G. 49. 2113.,,,boyer,nicht gefunden,Inscription,nicht DCLP,S.E.G.,,ok,136
XII,176,78867,3472,,,"Nd. (das Etikett hat auf beiden Seiten nahezu denselben Text): G. Nachtergael, Chr.d’Ég. 78 (2003), S. 264-265.",,,boyer,78867,,nicht DCLP,,,ok,137
XII,176,,,,3,"Dieselbe Matrona in S.B. 1. 1191, Z. 1, G. Nachtergael, Chr.d’Ég. 78 (2003), S. 265.",,,boyer,,,,,,ok,138
XII,177,103554,3478,,,Vgl. S.E.G. 49. 2113.,,,boyer,nicht gefunden,Inscription,nicht DCLP,S.E.G.,,ok,139
XII,177,98278,3587,,,"Ἀγιστρά|του → Ἀριστρά|του, G. Nachtergael, Analecta Pap. 12 (2000), S. 278.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,140
XII,177,98282,3592,,,"Ἐ[πὶ . . . . .]|μαγόρα → Ἐ[π᾿ ἰερέως Τι]|μαγόρα, G. Nachtergael, Analecta Pap. 12 (2000), S. 278.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,141
XII,177,98325,3635,,,"Παραπα[.]|[.]σ[. . .] → Παρὰ Πα[υ]|σ[ανία], G. Nach­tergael, Analecta Pap. 12 (2000), S. 278.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,142
XII,177,7033,3661,,,"Nd. mit Photo: É. Bernand, Inscriptions d’Alexandrie ptolémaïque, Nr. 12 und Pl. 5.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,143
XII,177,98416,3806,,,"Μενεκράτ̣ο̣υ̣ → Μενεκράτευς (nach dem Photo), G. Nachtergael, Analecta Pap. 12 (2000), S. 278.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,144
XII,177,98420,3810,,,"[. . .]ροτέλης → [Ἱε]ροτέλης, G. Nachtergael, Analecta Pap. 12 (2000), S. 278.",,,boyer,nicht gefunden,Inscription,nicht DCLP,,,ok,145
